samp1,samp2,num_sites_where_both_havedata,N_both_het,N_hom_het,N_hom_alt_hom_ref,N_hom_hom_ref,N_hom_hom_alt,pairwise_pi,pairwise_geno
2015KdHi0302b,2015NkNML1402,1364,35,40,41,1247,1,70.66666667,61
2015KdHi0302b,2012HBLo01,1182,17,30,56,1072,7,63.66666667,71
2015KdHi0302b,2012HBLo02,1184,20,42,56,1059,7,71.66666667,77
2015KdHi0302b,2015NkNHi2403,1393,25,37,42,1289,0,63.16666667,60.5
2015KdHi0302b,2015KobHi14,1229,24,53,143,1007,2,137.8333333,169.5
2015KdHi0302b,2015APRMd09,1332,27,51,160,1092,2,150.1666667,185.5
2015KdHi0302b,2015KdHi0905,2196,72,99,19,1986,20,110.1666667,68.5
2015KdHi0302b,2015KdMH07A04,1843,37,83,92,1627,4,127.5,133.5
2014NkSMH2901,2015NkNMH1801b,1472,36,45,12,1354,25,54.5,34.5
2014NkSMH2901,2015NkSHi2201b,1404,37,57,6,1293,11,57.16666667,34.5
2014NkSMH2901,2015SPLo15,1521,45,74,189,1207,6,193,226
2014NkSMH2901,2015NkSLo4001,1356,26,53,42,1232,3,71.83333333,68.5
2014NkSMH2901,2015NkSHi0705c,1391,33,42,1,1287,28,43.66666667,22
2014NkSMH2901,2015KdHi0703,1351,38,34,39,1238,2,68.33333333,56
2014NkSMH2901,2015SPHi04,1524,42,71,182,1224,5,184.8333333,217.5
2014NkSMH2901,2015NkNML0902b,1438,33,38,3,1338,26,43,22
2014NkSMH2901,2015KdLo1501b,1550,44,63,48,1394,1,92.83333333,79.5
2014NkSMH2901,2015SPLo16,1538,43,83,180,1225,7,190.1666667,221.5
2014NkSMH2901,2015KdML0905,1375,44,51,44,1233,3,84.16666667,69.5
2014NkSMH2901,2015NkSMH0302,1259,37,40,2,1152,28,46,22
2014NkSMH2901,2015KdMH1104,1522,43,75,38,1364,2,91.5,75.5
2014NkSMH2901,2015KdML0801,1373,39,45,42,1247,0,76.5,64.5
2014NkSMH2901,2015NkNMH0202,1461,42,38,14,1341,26,56.33333333,33
2014NkSMH2901,2015NkSLo3702,1333,30,64,45,1192,2,82,77
2014NkSMH2901,2014NkSML2901,1424,44,30,45,1301,4,74.33333333,60
2014NkSMH2901,2015KdHi0302b,1342,33,33,38,1236,2,63.83333333,54.5
2014NkSMH2901,2015APRMd20,1378,29,45,171,1127,6,155.8333333,193.5
2014NkSMH2901,2015PhoMH21,1119,17,60,128,907,7,126.6666667,158
2014NkSMH2901,2015NkNLo2805,1456,40,59,75,1278,4,106.1666667,104.5
2014NkSMH2901,2015NkNLo2103b,1453,35,58,73,1284,3,101,102
2014NkSMH2901,2015NkSHi1502,1399,31,46,2,1291,29,45,25
2014NkSMH2901,2015NkNMH1001,1471,37,48,15,1344,27,58.66666667,39
2014NkSMH2901,2015SSML06,1668,43,95,185,1340,5,199.5,232.5
2014NkSMH2901,2015SSLo09,1413,34,46,165,1164,4,155.6666667,188
2014NkSMH2901,2015NkNLo0302,1448,49,57,68,1271,3,106.5,96.5
2014NkSMH2901,2015KobHi01,1361,42,62,160,1092,5,165.6666667,191
2014NkSMH2901,2015NkNHi1205,1474,40,43,14,1353,24,57.5,35.5
2014NkSMH2901,2015NkSML2703b,1509,40,56,47,1366,0,86,75
2014NkSMH2901,2015SSMH22,1817,62,87,189,1475,4,210.8333333,232.5
2014NkSMH2901,2012HBMd02,1418,28,69,106,1214,1,123.8333333,140.5
2014NkSMH2901,2015NkNHi0904,1465,36,53,19,1333,24,63.16666667,45.5
2014NkSMH2901,2015NkSMH1203,1259,34,47,5,1147,26,49.5,28.5
2014NkSMH2901,2015KdLo2702c,1566,38,58,47,1420,3,85.66666667,76
2014NkSMH2901,2015-NkS-MH-20-5,1254,27,45,5,1150,27,43.83333333,27.5
2014NkSMH2901,2015KdLo2004d,1563,44,59,48,1411,1,90.83333333,77.5
2014NkSMH2901,2015APKHi23,778,19,27,98,630,4,91.5,111.5
2014NkSMH2901,2015NkSML1301b,1495,43,45,46,1361,0,81.83333333,68.5
2014NkSMH2901,2014NkSML2605TGCGA,1424,42,37,47,1294,4,77.83333333,65.5
2014NkSMH2901,2015NkNML2105,1448,39,39,7,1337,26,50.16666667,26.5
2014NkSMH2901,2015SPHi17,1537,40,86,188,1214,9,195,231
2014NkSMH2901,2015NkSML3001b,1514,39,46,46,1383,0,79.66666667,69
2014NkSMH2901,2015SSLo02,1385,32,54,146,1147,6,145.6666667,173
2014NkSMH2901,2014NkSML2605,1424,37,50,48,1285,4,81.66666667,73
2014NkSMH2901,2015SPMd03,1444,34,60,175,1170,5,169.3333333,205
2014NkSMH2901,2015APKHi08,774,12,43,101,614,4,96.83333333,122.5
2014NkSMH2901,2012HBMd01,1407,42,62,95,1208,0,122.3333333,126
2014NkSMH2901,2015KdMH2204,1533,44,55,38,1394,2,82.16666667,65.5
2014NkSMH2901,2015SSHi19,1489,35,65,145,1239,5,152.5,177.5
2014NkSMH2901,2015KdML2905,1376,37,54,42,1242,1,79.66666667,69
2014NkSMH2901,2015PhoMH20,1113,18,51,133,905,6,126.1666667,158.5
2014NkSMH2901,2015SSHi13,1479,33,47,146,1249,4,142.8333333,169.5
2014NkSMH2901,2015NkSLo3802b,1355,25,51,49,1226,4,74.83333333,74.5
2014NkSMH2901,2015SPMd23,1452,36,62,179,1170,5,174.3333333,210
2014NkSMH2901,2015NkNML1402,1444,45,28,2,1343,26,45.33333333,16
2014NkSMH2901,2012HBLo01,1344,18,52,94,1180,0,100.6666667,120
2014NkSMH2901,2012HBLo02,1354,26,48,96,1182,2,105.3333333,120
2014NkSMH2901,2015NkNHi2403,1478,33,55,17,1349,24,60.83333333,44.5
2014NkSMH2901,2015KobHi14,1375,41,49,163,1114,8,160.5,187.5
2014NkSMH2901,2015APRMd09,1364,23,64,170,1101,6,160.6666667,202
2014NkSMH2901,2015KdHi0905,1353,34,43,41,1231,4,71.5,62.5
2014NkSMH2901,2015KdMH07A04,2127,63,122,105,1829,8,173,166
2015NkNLo2805,2015NkSHi2201b,1267,28,56,60,1121,2,86.66666667,88
2015NkNLo2805,2015NkSLo4001,1549,31,58,101,1355,4,117,130
2015NkNLo2805,2015NkSHi0705c,1267,25,43,65,1128,6,81.5,86.5
2015NkNLo2805,2015SPHi04,1409,39,64,178,1119,9,176.6666667,210
2015NkNLo2805,2015SPLo16,1490,48,88,182,1161,11,197.3333333,226
2015NkNLo2805,2015SPLo15,1483,43,85,190,1154,11,197.8333333,232.5
2015NkNLo2805,2015NkSMH0302,1129,34,27,70,994,4,82.83333333,83.5
2015NkNLo2805,2015KdMH1104,1327,25,56,59,1187,0,84,87
2015NkNLo2805,2015NkSML2703b,1542,34,41,109,1356,2,115.8333333,129.5
2015NkNLo2805,2015NkSLo3702,1510,32,55,86,1335,2,106.1666667,113.5
2015NkNLo2805,2015NkSHi1502,1267,28,45,69,1119,6,87.16666667,91.5
2015NkNLo2805,2015APRMd20,1363,23,62,169,1095,14,159,200
2015NkNLo2805,2015SSML06,1561,33,88,158,1270,12,171.3333333,202
2015NkNLo2805,2015SSLo09,1411,34,47,163,1152,15,154.8333333,186.5
2015NkNLo2805,2015APRMd09,1352,27,63,171,1077,14,163.5,202.5
2015NkNLo2805,2015KobHi01,1214,27,50,147,978,12,141,172
2015NkNLo2805,2015SSMH22,1761,51,88,196,1411,15,208.6666667,240
2015NkNLo2805,2012HBMd02,1415,34,58,120,1191,12,131.6666667,149
2015NkNLo2805,2015NkSMH1203,1131,37,35,68,987,4,87.5,85.5
2015NkNLo2805,2015-NkS-MH-20-5,1127,29,37,70,987,4,84.5,88.5
2015NkNLo2805,2015APKHi23,771,20,29,107,607,8,99.16666667,121.5
2015NkNLo2805,2015NkSML1301b,1511,34,56,77,1344,0,102,105
2015NkNLo2805,2015SPHi17,1418,37,83,184,1103,11,188.8333333,225.5
2015NkNLo2805,2015NkSML3001b,1546,31,40,100,1374,1,107.3333333,120
2015NkNLo2805,2015SSHi13,1439,29,58,136,1204,12,139,165
2015NkNLo2805,2015SPMd03,1338,29,54,163,1080,12,155,190
2015NkNLo2805,2015APKHi08,771,8,45,110,599,9,101.1666667,132.5
2015NkNLo2805,2012HBMd01,1400,43,56,108,1181,12,128.6666667,136
2015NkNLo2805,2015KdMH2204,1330,28,36,60,1206,0,76.66666667,78
2015NkNLo2805,2015SSHi19,1448,40,54,146,1196,12,151,173
2015NkNLo2805,2015PhoMH21,1053,17,48,122,855,11,116.6666667,146
2015NkNLo2805,2015PhoMH20,1045,22,42,126,845,10,119.6666667,147
2015NkNLo2805,2015NkSLo3802b,1540,28,51,101,1358,2,111.5,126.5
2015NkNLo2805,2015SPMd23,1345,34,57,166,1075,13,161.8333333,194.5
2015NkNLo2805,2012HBLo01,1631,18,77,157,1369,10,155.1666667,195.5
2015NkNLo2805,2012HBLo02,1686,19,87,181,1389,10,176.8333333,224.5
2015NkNLo2805,2015KobHi14,1216,31,43,141,989,12,136.1666667,162.5
2015NkNLo2805,2015SSLo02,1394,31,59,165,1125,14,160.1666667,194.5
2015NkNLo2103b,2015NkSHi2201b,1267,30,54,58,1123,2,85.66666667,85
2015NkNLo2103b,2015NkSLo4001,1548,34,56,99,1355,4,116.6666667,127
2015NkNLo2103b,2015NkSHi0705c,1267,20,55,65,1121,6,84.16666667,92.5
2015NkNLo2103b,2015SPHi04,1406,43,62,178,1114,9,178.3333333,209
2015NkNLo2103b,2015SPLo16,1485,49,83,183,1159,11,196.1666667,224.5
2015NkNLo2103b,2015SPLo15,1478,48,72,190,1157,11,194.6666667,226
2015NkNLo2103b,2015NkSMH0302,1128,30,32,70,992,4,82.66666667,86
2015NkNLo2103b,2015KdMH1104,1326,29,58,59,1180,0,87.66666667,88
2015NkNLo2103b,2015NkSML2703b,1539,40,39,109,1349,2,118.8333333,128.5
2015NkNLo2103b,2015NkSLo3702,1509,32,59,85,1331,2,107.5,114.5
2015NkNLo2103b,2015NkNLo2805,3195,74,193,42,2738,148,173.8333333,138.5
2015NkNLo2103b,2015NkSHi1502,1267,30,43,70,1118,6,88.16666667,91.5
2015NkNLo2103b,2015APRMd20,1361,28,55,168,1096,14,158.1666667,195.5
2015NkNLo2103b,2015SSML06,1558,30,95,154,1267,12,170.1666667,201.5
2015NkNLo2103b,2015SSLo09,1409,33,50,162,1151,13,155,187
2015NkNLo2103b,2015APRMd09,1350,29,62,174,1071,14,166.3333333,205
2015NkNLo2103b,2015KobHi01,1213,34,46,145,976,12,142.3333333,168
2015NkNLo2103b,2015SSMH22,1758,51,91,193,1408,15,208.1666667,238.5
2015NkNLo2103b,2012HBMd02,1414,34,55,125,1188,12,133.5,152.5
2015NkNLo2103b,2015NkSMH1203,1130,34,38,68,986,4,87,87
2015NkNLo2103b,2015-NkS-MH-20-5,1127,29,34,70,990,4,83,87
2015NkNLo2103b,2015APKHi23,771,21,28,106,608,8,98.66666667,120
2015NkNLo2103b,2015NkSML1301b,1508,39,56,77,1336,0,105.3333333,105
2015NkNLo2103b,2015SPHi17,1413,40,83,181,1098,11,188.8333333,222.5
2015NkNLo2103b,2015NkSML3001b,1543,35,42,99,1366,1,110.3333333,120
2015NkNLo2103b,2015SSHi13,1438,32,55,133,1206,12,137.5,160.5
2015NkNLo2103b,2015SPMd03,1334,31,49,163,1079,12,153.8333333,187.5
2015NkNLo2103b,2015APKHi08,771,8,46,110,599,8,101.6666667,133
2015NkNLo2103b,2012HBMd01,1400,40,59,113,1176,12,131.5,142.5
2015NkNLo2103b,2015KdMH2204,1329,37,28,58,1204,2,77.33333333,72
2015NkNLo2103b,2015SSHi19,1446,36,65,138,1193,14,148.5,170.5
2015NkNLo2103b,2015PhoMH21,1053,17,52,120,850,14,117.3333333,146
2015NkNLo2103b,2015PhoMH20,1045,24,42,128,840,11,122.3333333,149
2015NkNLo2103b,2015NkSLo3802b,1539,29,53,99,1356,2,111.8333333,125.5
2015NkNLo2103b,2015SPMd23,1341,36,52,166,1074,13,160.6666667,192
2015NkNLo2103b,2012HBLo01,1630,19,81,155,1365,10,156.5,195.5
2015NkNLo2103b,2012HBLo02,1685,20,91,178,1386,10,177.5,223.5
2015NkNLo2103b,2015KobHi14,1215,32,51,139,981,12,139.5,164.5
2015NkNLo2103b,2015SSLo02,1392,34,54,161,1129,14,157,188
2015NkNMH1001,2015NkNMH1801b,3077,70,139,209,2581,78,255.5,278.5
2015NkNMH1001,2015NkSHi2201b,1405,31,60,5,1296,13,54,35
2015NkNMH1001,2015NkSLo4001,1580,27,59,99,1392,3,113.5,128.5
2015NkNMH1001,2015NkSHi0705c,1392,27,49,1,1287,28,43.16666667,25.5
2015NkNMH1001,2015SPHi04,1469,38,72,163,1191,5,170,199
2015NkNMH1001,2015SPLo16,1567,47,73,168,1274,5,179.8333333,204.5
2015NkNMH1001,2015SPLo15,1564,50,63,167,1277,7,176.1666667,198.5
2015NkNMH1001,2015NkSMH0302,1212,26,33,4,1119,30,36.5,20.5
2015NkNMH1001,2015KdMH1104,1411,27,71,42,1265,6,81.5,77.5
2015NkNMH1001,2015NkSML2703b,1547,33,51,70,1392,1,94.16666667,95.5
2015NkNMH1001,2015NkSLo3702,1545,32,68,89,1352,4,114.6666667,123
2015NkNMH1001,2015NkNLo2805,1696,34,45,151,1456,10,145.8333333,173.5
2015NkNMH1001,2015NkNLo2103b,1696,34,58,152,1444,8,153,181
2015NkNMH1001,2015NkSHi1502,1404,32,49,4,1291,28,48.5,28.5
2015NkNMH1001,2015APRMd20,1417,25,53,150,1179,10,143.1666667,176.5
2015NkNMH1001,2015SSML06,1670,32,91,174,1367,6,182.8333333,219.5
2015NkNMH1001,2015SSLo09,1472,32,63,150,1220,7,152.8333333,181.5
2015NkNMH1001,2015NkNLo0302,1696,40,41,152,1453,10,148.5,172.5
2015NkNMH1001,2015KobHi01,1254,23,63,139,1024,5,139.5,170.5
2015NkNMH1001,2015SSMH22,1874,57,94,193,1525,5,213.6666667,240
2015NkNMH1001,2012HBMd02,1373,26,61,113,1173,0,123.1666667,143.5
2015NkNMH1001,2015NkSMH1203,1213,27,38,6,1113,29,41,25
2015NkNMH1001,2015APRMd09,1404,25,61,160,1152,6,153.8333333,190.5
2015NkNMH1001,2015-NkS-MH-20-5,1205,26,34,2,1113,30,35.66666667,19
2015NkNMH1001,2015APKHi23,820,18,33,103,662,4,97.16666667,119.5
2015NkNMH1001,2015NkSML1301b,1517,34,47,54,1381,1,82.16666667,77.5
2015NkNMH1001,2015SPHi17,1478,44,71,171,1187,5,178.8333333,206.5
2015NkNMH1001,2015NkSML3001b,1549,34,46,59,1408,2,85,82
2015NkNMH1001,2015SSHi13,1476,25,63,146,1238,4,145.5,177.5
2015NkNMH1001,2015SPMd03,1420,36,59,166,1154,5,164.1666667,195.5
2015NkNMH1001,2015APKHi08,819,9,41,100,662,7,93.16666667,120.5
2015NkNMH1001,2012HBMd01,1355,32,58,92,1173,0,111.6666667,121
2015NkNMH1001,2015KdMH2204,1427,32,41,43,1308,3,70.5,63.5
2015NkNMH1001,2015SSHi19,1483,39,62,144,1234,4,153,175
2015NkNMH1001,2015PhoMH21,1142,22,49,136,930,5,129.8333333,160.5
2015NkNMH1001,2015PhoMH20,1129,26,47,132,916,8,128.8333333,155.5
2015NkNMH1001,2015NkSLo3802b,1576,28,58,100,1386,4,114.3333333,129
2015NkNMH1001,2015SPMd23,1437,33,61,164,1173,6,161.8333333,194.5
2015NkNMH1001,2012HBLo01,1514,16,64,149,1281,4,142,181
2015NkNMH1001,2012HBLo02,1548,20,79,151,1295,3,153.5,190.5
2015NkNMH1001,2015KobHi14,1261,26,50,138,1042,5,134.3333333,163
2015NkNMH1001,2015SSLo02,1448,29,64,160,1190,5,158,192
2014NkSLo2604,2015NkNMH1801b,1404,25,47,69,1261,2,86.16666667,92.5
2014NkSLo2604,2015NkSHi2201b,1318,33,60,29,1195,1,71.33333333,59
2014NkSLo2604,2015APRMd20,1273,24,64,146,1038,1,145.3333333,178
2014NkSLo2604,2015NkSLo4001,1416,25,53,28,1300,10,61.83333333,54.5
2014NkSLo2604,2015NkSHi0705c,1309,27,45,41,1196,0,67.83333333,63.5
2014NkSLo2604,2015KdHi0703,1253,35,35,7,1165,11,45.5,24.5
2014NkSLo2604,2015SPHi04,1341,26,63,169,1083,0,161.5,200.5
2014NkSLo2604,2015NkNML0902b,1303,22,43,39,1197,2,62.16666667,60.5
2014NkSLo2604,2014NkSMH0104,1395,33,52,50,1260,0,81.33333333,76
2014NkSLo2604,2015SPLo16,1323,31,71,171,1050,0,170.1666667,206.5
2014NkSLo2604,2015KdML0905,1319,37,41,12,1215,14,53.16666667,32.5
2014NkSLo2604,2015NkSMH0302,1137,27,35,47,1028,0,66.83333333,64.5
2014NkSLo2604,2015KdMH1104,1433,28,50,5,1342,8,47,30
2014NkSLo2604,2014NkSML2901,1353,32,35,6,1268,12,42.83333333,23.5
2014NkSLo2604,2015NkNMH0202,1391,26,51,68,1242,4,88.16666667,93.5
2014NkSLo2604,2015NkSLo3702,1390,25,67,26,1264,8,67.5,59.5
2014NkSLo2604,2015KdML0801,1317,36,35,15,1218,13,51.5,32.5
2014NkSLo2604,2015KdHi0302b,1245,30,31,4,1167,13,38.16666667,19.5
2014NkSLo2604,2014NkSMH2901,1395,36,52,52,1254,1,84.66666667,78
2014NkSLo2604,2015PhoMH21,1093,16,48,117,911,1,112.6666667,141
2014NkSLo2604,2015NkNLo2805,1378,21,55,101,1197,4,108.8333333,128.5
2014NkSLo2604,2015NkNLo2103b,1377,22,56,101,1195,3,110,129
2014NkSLo2604,2015NkSHi1502,1315,26,43,43,1203,0,67.5,64.5
2014NkSLo2604,2015NkNMH1001,1403,22,50,81,1248,2,93.66666667,106
2014NkSLo2604,2015SSML06,1498,24,78,183,1213,0,177,222
2014NkSLo2604,2015SSLo09,1245,30,41,152,1022,0,141.8333333,172.5
2014NkSLo2604,2015NkNLo0302,1374,26,52,102,1190,4,111.3333333,128
2014NkSLo2604,2015KobHi01,1284,33,54,148,1049,0,147.6666667,175
2014NkSLo2604,2015NkNHi1205,1337,17,38,46,1236,0,61,65
2014NkSLo2604,2014NkSMH1801,1395,41,43,51,1260,0,82.83333333,72.5
2014NkSLo2604,2015NkSML2703b,1442,40,46,21,1320,15,63.66666667,44
2014NkSLo2604,2015SSMH22,1598,34,72,187,1305,0,183.3333333,223
2014NkSLo2604,2012HBMd02,1282,23,52,67,1131,9,86,93
2014NkSLo2604,2015NkNHi0904,1331,18,46,48,1219,0,67,71
2014NkSLo2604,2015NkSMH1203,1140,28,35,45,1031,1,66.16666667,62.5
2014NkSLo2604,2015KdLo2702c,1537,34,50,51,1386,16,81.66666667,76
2014NkSLo2604,2015-NkS-MH-20-5,1134,19,32,43,1040,0,57.33333333,59
2014NkSLo2604,2015KdLo2004d,1535,38,50,46,1386,15,81,71
2014NkSLo2604,2015APKHi23,799,16,33,109,641,0,99.83333333,125.5
2014NkSLo2604,2015NkSML1301b,1432,42,38,15,1323,14,57,34
2014NkSLo2604,2014NkSML2605TGCGA,1353,34,29,16,1262,12,47.83333333,30.5
2014NkSLo2604,2015NkNML2105,1315,28,36,46,1205,0,67.33333333,64
2014NkSLo2604,2015SPHi17,1353,32,64,177,1080,0,171.3333333,209
2014NkSLo2604,2015NkSML3001b,1444,41,37,21,1329,16,59.83333333,39.5
2014NkSLo2604,2015SSLo02,1232,28,46,155,1003,0,145,178
2014NkSLo2604,2014NkSML2605,1350,33,33,5,1264,15,41.83333333,21.5
2014NkSLo2604,2015SPMd03,1318,28,52,165,1073,0,154.6666667,191
2014NkSLo2604,2015APKHi08,797,9,42,104,642,0,96.33333333,125
2014NkSLo2604,2012HBMd01,1274,26,55,58,1126,9,83.5,85.5
2014NkSLo2604,2015KdMH2204,1441,35,33,4,1361,8,42.5,20.5
2014NkSLo2604,2015SSHi19,1264,27,46,141,1050,0,135,164
2014NkSLo2604,2015KdML2905,1319,36,39,14,1216,14,52.83333333,33.5
2014NkSLo2604,2015PhoMH20,1087,21,39,121,905,1,114.1666667,140.5
2014NkSLo2604,2015SSHi13,1255,22,46,132,1055,0,125.6666667,155
2014NkSLo2604,2015NkSLo3802b,1415,19,59,28,1299,10,60.83333333,57.5
2014NkSLo2604,2015SPMd23,1321,28,58,167,1068,0,159,196
2014NkSLo2604,2015NkNML1402,1312,26,35,45,1206,0,64.83333333,62.5
2014NkSLo2604,2015SPLo15,1312,36,60,163,1053,0,162.6666667,193
2014NkSLo2604,2012HBLo01,1283,13,51,85,1126,8,90.83333333,110.5
2014NkSLo2604,2012HBLo02,1303,16,75,85,1118,9,104.8333333,122.5
2014NkSLo2604,2015NkNHi2403,1339,20,52,50,1214,3,72.66666667,76
2014NkSLo2604,2015KobHi14,1295,31,54,150,1059,1,147.6666667,177
2014NkSLo2604,2015APRMd09,1264,19,73,153,1018,1,151.1666667,189.5
2014NkSLo2604,2015KdHi0905,1254,32,41,12,1158,11,49.83333333,32.5
2014NkSLo2604,2015KdLo1501b,1526,37,55,46,1373,15,82.83333333,73.5
2014NkSLo2604,2015KdMH07A04,1908,45,87,126,1639,11,157.5,169.5
2015SSMH22,2015SSHi19,2332,88,117,38,1936,153,142.5,96.5
2015SSMH22,2015SPMd23,2202,78,101,134,1758,131,191.8333333,184.5
2015SSMH22,2015SPHi17,2334,93,122,129,1856,134,209,190
2015SSMH22,2012HBLo01,1638,24,76,166,1341,31,164.6666667,204
2015SSMH22,2015SPHi04,2300,88,116,112,1853,131,191.3333333,170
2015SSMH22,2012HBLo02,1658,33,95,168,1329,33,181.5,215.5
2015SSMH22,2015SPLo16,2576,106,167,114,2044,145,230.1666667,197.5
2015SSMH22,2015SPLo15,2502,122,166,111,1957,146,238.3333333,194
2015SSMH22,2015SPMd03,2175,70,127,117,1729,132,188.1666667,180.5
2015SSMH22,2012HBMd01,1934,65,111,211,1518,29,239.5,266.5
2015SSMH22,2012HBMd02,1979,54,119,224,1553,29,244.8333333,283.5
2015SSMH22,2015SSHi13,2332,75,131,30,1940,156,135.5,95.5
2015KdMH1104,2015SPHi04,1573,44,88,194,1247,0,202.6666667,238
2015KdMH1104,2015SPLo16,1519,29,102,178,1210,0,189,229
2015KdMH1104,2015SPLo15,1511,41,94,171,1202,3,188.3333333,218
2015KdMH1104,2015APRMd20,1494,31,80,157,1223,3,165.3333333,197
2015KdMH1104,2015KdMH2204,2617,85,168,33,2306,25,162.6666667,117
2015KdMH1104,2015APRMd09,1486,22,97,162,1205,0,171.1666667,210.5
2015KdMH1104,2015KobHi01,1420,37,81,148,1153,1,163.8333333,188.5
2015KdMH1104,2015SSMH22,1874,38,116,195,1521,4,213.3333333,253
2015KdMH1104,2012HBMd02,1502,33,63,79,1321,6,106.1666667,110.5
2015KdMH1104,2015APKHi23,912,15,59,107,731,0,110.8333333,136.5
2015KdMH1104,2015SPHi17,1595,39,99,189,1262,6,201.5,238.5
2015KdMH1104,2015SSML06,1706,29,114,175,1386,2,193,232
2015KdMH1104,2015SSLo02,1480,34,70,139,1235,2,150.3333333,174
2015KdMH1104,2015SPMd03,1537,44,71,179,1243,0,184.1666667,214.5
2015KdMH1104,2015APKHi08,911,15,66,108,719,3,115,141
2015KdMH1104,2012HBMd01,1486,30,79,69,1302,6,105.5,108.5
2015KdMH1104,2015SSLo09,1493,27,77,151,1237,1,157.1666667,189.5
2015KdMH1104,2015SSHi19,1424,31,86,144,1163,0,159.6666667,187
2015KdMH1104,2015PhoMH21,1282,25,66,132,1057,2,137.6666667,165
2015KdMH1104,2015PhoMH20,1272,26,64,127,1053,2,134,159
2015KdMH1104,2015SPMd23,1547,41,84,173,1249,0,184.6666667,215
2015KdMH1104,2012HBLo01,1370,15,70,63,1218,4,87,98
2015KdMH1104,2012HBLo02,1378,23,81,60,1210,4,95.83333333,100.5
2015KdMH1104,2015KobHi14,1420,42,75,139,1163,1,158.1666667,176.5
2015KdMH1104,2015SSHi13,1419,31,70,148,1168,2,154.3333333,183
2015-NkS-MH-20-5,2015SPHi04,1261,34,61,160,996,10,159.8333333,190.5
2015-NkS-MH-20-5,2015SPLo16,1314,31,69,165,1045,4,165.1666667,199.5
2015-NkS-MH-20-5,2015SPLo15,1304,32,70,161,1037,4,163.6666667,196
2015-NkS-MH-20-5,2015NkSMH0302,2210,65,182,43,1877,43,163,134
2015-NkS-MH-20-5,2015NkSMH1203,2210,74,146,92,1858,40,183.6666667,165
2015-NkS-MH-20-5,2015NkSML2703b,1263,27,40,47,1148,1,69.33333333,67
2015-NkS-MH-20-5,2015APRMd20,1199,21,48,161,961,8,145.3333333,185
2015-NkS-MH-20-5,2015SSML06,1471,33,90,172,1172,4,181.6666667,217
2015-NkS-MH-20-5,2015KdMH2204,1221,25,34,35,1127,0,57,52
2015-NkS-MH-20-5,2015APRMd09,1191,21,56,163,943,8,150.6666667,191
2015-NkS-MH-20-5,2015KobHi01,1125,26,44,139,913,3,132,161
2015-NkS-MH-20-5,2015SSMH22,1569,54,80,169,1261,5,188.6666667,209
2015-NkS-MH-20-5,2012HBMd02,1261,33,57,110,1061,0,123.8333333,138.5
2015-NkS-MH-20-5,2015KdMH1104,1221,25,47,36,1113,0,64.16666667,59.5
2015-NkS-MH-20-5,2015APKHi23,719,15,28,100,573,3,90.66666667,114
2015-NkS-MH-20-5,2015NkSML1301b,1263,27,34,54,1148,0,71,71
2015-NkS-MH-20-5,2015NkSML3001b,1263,27,39,48,1149,0,69.5,67.5
2015-NkS-MH-20-5,2015SSHi13,1269,24,52,151,1039,3,142.6666667,177
2015-NkS-MH-20-5,2015SPMd03,1285,31,51,165,1032,6,156.1666667,190.5
2015-NkS-MH-20-5,2015APKHi08,715,10,39,100,563,3,92.83333333,119.5
2015-NkS-MH-20-5,2012HBMd01,1246,37,55,97,1057,0,116.8333333,124.5
2015-NkS-MH-20-5,2015SSLo09,1158,26,47,137,945,3,132.1666667,160.5
2015-NkS-MH-20-5,2015SSHi19,1273,33,61,146,1030,3,149.8333333,176.5
2015-NkS-MH-20-5,2015PhoMH21,972,17,44,120,786,5,113.3333333,142
2015-NkS-MH-20-5,2015PhoMH20,970,16,39,114,793,8,106.1666667,133.5
2015-NkS-MH-20-5,2015SPMd23,1298,30,46,165,1049,8,153,188
2015-NkS-MH-20-5,2015SPHi17,1270,41,58,166,995,10,167,195
2015-NkS-MH-20-5,2012HBLo01,1017,13,26,83,895,0,77,96
2015-NkS-MH-20-5,2012HBLo02,1019,18,40,82,879,0,86.66666667,102
2015-NkS-MH-20-5,2015KobHi14,1133,25,42,138,925,3,129.6666667,159
2015-NkS-MH-20-5,2015SSLo02,1144,30,50,138,923,3,137,163
2015SSML06,2015SPLo15,2190,64,180,95,1725,126,196,185
2015SSML06,2015SPHi17,1970,51,137,119,1550,113,181.8333333,187.5
2015SSML06,2015SSMH22,2967,121,242,80,2344,180,255,201
2015SSML06,2015SPMd23,1908,54,128,126,1493,107,184,190
2015SSML06,2012HBLo01,1443,16,60,154,1186,27,143.3333333,184
2015SSML06,2015SPHi04,1944,45,122,125,1540,112,174.3333333,186
2015SSML06,2012HBLo02,1456,19,83,153,1169,32,156.1666667,194.5
2015SSML06,2015SPLo16,2238,64,176,107,1768,123,202,195
2015SSML06,2015SSHi13,1984,45,115,38,1654,132,112.8333333,95.5
2015SSML06,2015SPMd03,1888,61,113,119,1489,106,176.5,175.5
2015SSML06,2012HBMd01,1787,44,131,171,1415,26,208.8333333,236.5
2015SSML06,2012HBMd02,1825,36,131,175,1455,28,206.1666667,240.5
2015SSML06,2015SSHi19,1992,59,107,23,1669,134,108.1666667,76.5
2015SPMd03,2015SPMd23,2837,106,198,80,2226,227,223,179
2015SPMd03,2015SPHi17,1776,56,80,45,1449,146,107.3333333,85
